	id	name
956	DB00974	Edetic acid
957	DB00975	Dipyridamole
958	DB00976	Telithromycin
959	DB00977	Ethinylestradiol
960	DB00978	Lomefloxacin
961	DB00979	Cyclopentolate
962	DB00980	Ramelteon
963	DB00981	Physostigmine
964	DB00982	Isotretinoin
965	DB00983	Formoterol
966	DB00984	Nandrolone phenpropionate
967	DB00985	Dimenhydrinate
968	DB00986	Glycopyrronium
969	DB00987	Cytarabine
970	DB00988	Dopamine
971	DB00989	Rivastigmine
972	DB00990	Exemestane
973	DB00991	Oxaprozin
974	DB00992	Methyl aminolevulinate
975	DB00993	Azathioprine
976	DB00994	Neomycin
977	DB00995	Auranofin
978	DB00996	Gabapentin
979	DB00997	Doxorubicin
980	DB00998	Frovatriptan
981	DB00999	Hydrochlorothiazide
982	DB01000	Cyclacillin
983	DB01001	Salbutamol
984	DB01002	Levobupivacaine
985	DB01003	Cromoglicic acid
986	DB01004	Ganciclovir
987	DB01005	Hydroxyurea
988	DB01006	Letrozole
989	DB01007	Tioconazole
990	DB01008	Busulfan
991	DB01009	Ketoprofen
992	DB01010	Edrophonium
993	DB01011	Metyrapone
994	DB01012	Cinacalcet
995	DB01013	Clobetasol propionate
996	DB01014	Balsalazide
997	DB01015	Sulfamethoxazole
998	DB01016	Glyburide
999	DB01017	Minocycline
1000	DB01018	Guanfacine
1001	DB01019	Bethanechol
1002	DB01020	Isosorbide mononitrate
1003	DB01021	Trichlormethiazide
1004	DB01022	Phylloquinone
1005	DB01023	Felodipine
1006	DB01024	Mycophenolic acid
1007	DB01025	Amlexanox
1008	DB01026	Ketoconazole
1009	DB01028	Methoxyflurane
1010	DB01029	Irbesartan
1011	DB01030	Topotecan
1012	DB01031	Ethinamate
1013	DB01032	Probenecid
1014	DB01033	Mercaptopurine
1015	DB01034	Cerulenin
1016	DB01035	Procainamide
1017	DB01036	Tolterodine
1018	DB01037	Selegiline
1019	DB01038	Carphenazine
1020	DB01039	Fenofibrate
1021	DB01041	Thalidomide
1022	DB01042	Melphalan
1023	DB01043	Memantine
1024	DB01044	Gatifloxacin
1025	DB01045	Rifampicin
1026	DB01046	Lubiprostone
1027	DB01047	Fluocinonide
1028	DB01048	Abacavir
1029	DB01049	Ergoloid mesylate
1030	DB01050	Ibuprofen
1031	DB01051	Novobiocin
1032	DB01053	Benzylpenicillin
1033	DB01054	Nitrendipine
1034	DB01055	Mimosine
1035	DB01056	Tocainide
1036	DB01057	Echothiophate
1037	DB01058	Praziquantel
1038	DB01059	Norfloxacin
1039	DB01060	Amoxicillin
1040	DB01061	Azlocillin
1041	DB01062	Oxybutynin
1042	DB01063	Acetophenazine
1043	DB01064	Isoprenaline
1044	DB01065	Melatonin
1045	DB01066	Cefditoren
1046	DB01067	Glipizide
1047	DB01068	Clonazepam
1048	DB01069	Promethazine
1049	DB01070	Dihydrotachysterol
1050	DB01071	Mequitazine
1051	DB01072	Atazanavir
1052	DB01073	Fludarabine
1053	DB01074	Perhexiline
1054	DB01075	Diphenhydramine
1055	DB01076	Atorvastatin
1056	DB01077	Etidronic acid
1057	DB01078	Deslanoside
1058	DB01079	Tegaserod
1059	DB01080	Vigabatrin
1060	DB01081	Diphenoxylate
1061	DB01082	Streptomycin
1062	DB01083	Orlistat
1063	DB01084	Emedastine
1064	DB01085	Pilocarpine
1065	DB01086	Benzocaine
1066	DB01087	Primaquine
1067	DB01088	Iloprost
1068	DB01089	Deserpidine
1069	DB01090	Pentolinium
1070	DB01091	Butenafine
1071	DB01092	Ouabain
1072	DB01093	Dimethyl sulfoxide
1073	DB01094	Hesperetin
1074	DB01095	Fluvastatin
1075	DB01096	Oxamniquine
1076	DB01097	Leflunomide
1077	DB01098	Rosuvastatin
1078	DB01099	Flucytosine
1079	DB01100	Pimozide
1080	DB01101	Capecitabine
1081	DB01102	Arbutamine
1082	DB01103	Quinacrine
1083	DB01104	Sertraline
1084	DB01105	Sibutramine
1085	DB01106	Levocabastine
1086	DB01107	Methyprylon
1087	DB01108	Trilostane
1088	DB01109	Heparin
1089	DB01110	Miconazole
1090	DB01111	Colistimethate
1091	DB01112	Cefuroxime
1092	DB01113	Papaverine
1093	DB01114	Chlorpheniramine
1094	DB01115	Nifedipine
1095	DB01116	Trimethaphan
1096	DB01117	Atovaquone
1097	DB01118	Amiodarone
1098	DB01119	Diazoxide
1099	DB01120	Gliclazide
1100	DB01121	Phenacemide
1101	DB01122	Ambenonium
1102	DB01123	Proflavine
1103	DB01124	Tolbutamide
1104	DB01125	Anisindione
1105	DB01126	Dutasteride
1106	DB01127	Econazole
1107	DB01128	Bicalutamide
1108	DB01129	Rabeprazole
1109	DB01130	Prednicarbate
1110	DB01131	Proguanil
1111	DB01132	Pioglitazone
1112	DB01133	Tiludronic acid
1113	DB01134	Desoxycorticosterone pivalate
1114	DB01135	Doxacurium
1115	DB01136	Carvedilol
1116	DB01137	Levofloxacin
1117	DB01138	Sulfinpyrazone
1118	DB01139	Cefapirin
1119	DB01140	Cefadroxil
1120	DB01141	Micafungin
1121	DB01142	Doxepin
1122	DB01143	Amifostine
1123	DB01144	Diclofenamide
1124	DB01145	Sulfoxone
1125	DB01146	Diphenylpyraline
1126	DB01147	Cloxacillin
1127	DB01148	Flavoxate
1128	DB01149	Nefazodone
1129	DB01150	Cefprozil
1130	DB01151	Desipramine
1131	DB01152	Candicidin
1132	DB01153	Sertaconazole
1133	DB01154	Thiamylal
1134	DB01155	Gemifloxacin
1135	DB01156	Bupropion
1136	DB01157	Trimetrexate
1137	DB01158	Bretylium
1138	DB01159	Halothane
1139	DB01160	Dinoprost tromethamine
1140	DB01161	Chloroprocaine
1141	DB01162	Terazosin
1142	DB01163	Amdinocillin
1143	DB01164	Calcium chloride
1144	DB01165	Ofloxacin
1145	DB01166	Cilostazol
1146	DB01167	Itraconazole
1147	DB01168	Procarbazine
1148	DB01169	Arsenic trioxide
1149	DB01170	Guanethidine
1150	DB01171	Moclobemide
1151	DB01172	Kanamycin
1152	DB01173	Orphenadrine
1153	DB01174	Phenobarbital
1154	DB01175	Escitalopram
1155	DB01176	Cyclizine
1156	DB01177	Idarubicin
1157	DB01178	Chlormezanone
1158	DB01179	Podofilox
1159	DB01180	Rescinnamine
1160	DB01181	Ifosfamide
1161	DB01182	Propafenone
1162	DB01183	Naloxone
1163	DB01184	Domperidone
1164	DB01185	Fluoxymesterone
1165	DB01186	Pergolide
1166	DB01187	Iophendylate
1167	DB01188	Ciclopirox
1168	DB01189	Desflurane
1169	DB01190	Clindamycin
1170	DB01191	Dexfenfluramine
1171	DB01192	Oxymorphone
1172	DB01193	Acebutolol
1173	DB01194	Brinzolamide
1174	DB01195	Flecainide
1175	DB01196	Estramustine
1176	DB01197	Captopril
1177	DB01198	Zopiclone
1178	DB01199	Tubocurarine
1179	DB01200	Bromocriptine
1180	DB01201	Rifapentine
1181	DB01202	Levetiracetam
1182	DB01203	Nadolol
1183	DB01204	Mitoxantrone
1184	DB01205	Flumazenil
1185	DB01206	Lomustine
1186	DB01207	Ridogrel
1187	DB01208	Sparfloxacin
1188	DB01209	Dezocine
1189	DB01210	Levobunolol
1190	DB01211	Clarithromycin
1191	DB01212	Ceftriaxone
1192	DB01213	Fomepizole
1193	DB01214	Metipranolol
1194	DB01215	Estazolam
1195	DB01216	Finasteride
1196	DB01217	Anastrozole
1197	DB01218	Halofantrine
1198	DB01219	Dantrolene
1199	DB01220	Rifaximin
1200	DB01221	Ketamine
1201	DB01222	Budesonide
1202	DB01223	Aminophylline
1203	DB01224	Quetiapine
1204	DB01225	Enoxaparin
1205	DB01226	Mivacurium
1206	DB01227	Levacetylmethadol
1207	DB01228	Encainide
1208	DB01229	Paclitaxel
1209	DB01230	Pemoline
1210	DB01231	Diphenidol
1211	DB01232	Saquinavir
1212	DB01233	Metoclopramide
1213	DB01234	Dexamethasone
1214	DB01235	Levodopa
1215	DB01236	Sevoflurane
1216	DB01237	Bromodiphenhydramine
1217	DB01238	Aripiprazole
1218	DB01239	Chlorprothixene
1219	DB01240	Epoprostenol
1220	DB01241	Gemfibrozil
1221	DB01242	Clomipramine
1222	DB01243	Chloroxine
1223	DB01244	Bepridil
1224	DB01245	Decamethonium
1225	DB01246	Alimemazine
1226	DB01247	Isocarboxazid
1227	DB01248	Docetaxel
1228	DB01249	Iodixanol
1229	DB01250	Olsalazine
1230	DB01251	Gliquidone
1231	DB01252	Mitiglinide
1232	DB01253	Ergometrine
1233	DB01254	Dasatinib
1234	DB01255	Lisdexamfetamine
1235	DB01256	Retapamulin
1236	DB01257	Eculizumab
1237	DB01259	Lapatinib
1238	DB01260	Desonide
1239	DB01261	Sitagliptin
1240	DB01262	Decitabine
1241	DB01263	Posaconazole
1242	DB01264	Darunavir
1243	DB01265	Telbivudine
1244	DB01266	Sinecatechins
1245	DB01267	Paliperidone
1246	DB01268	Sunitinib
1247	DB01269	Panitumumab
1248	DB01270	Ranibizumab
1249	DB01271	Idursulfase
1250	DB01272	Alglucosidase alfa
1251	DB01273	Varenicline
1252	DB01274	Arformoterol
1253	DB01275	Hydralazine
1254	DB01276	Exenatide
1255	DB01277	Mecasermin
1256	DB01278	Pramlintide
1257	DB01279	Galsulfase
1258	DB01280	Nelarabine
1259	DB01281	Abatacept
1260	DB01282	Carbetocin
1261	DB01283	Lumiracoxib
1262	DB01284	Tetracosactide
1263	DB01285	Corticotropin
1264	DB01288	Fenoterol
1265	DB01289	Glisoxepide
1266	DB01291	Pirbuterol
1267	DB01294	Bismuth subsalicylate
1268	DB01295	Bevantolol
1269	DB01296	Glucosamine
1270	DB01297	Practolol
1271	DB01298	Sulfacytine
1272	DB01299	Sulfadoxine
1273	DB01301	Rolitetracycline
1274	DB01303	Oxtriphylline
1275	DB01306	Insulin aspart
1276	DB01307	Insulin detemir
1277	DB01309	Insulin glulisine
1278	DB01319	Fosamprenavir
1279	DB01320	Fosphenytoin
1280	DB01321	Josamycin
1281	DB01322	Kava
1282	DB01323	St. John's Wort
1283	DB01324	Polythiazide
1284	DB01325	Quinethazone
1285	DB01326	Cefamandole
1286	DB01327	Cefazolin
1287	DB01328	Cefonicid
1288	DB01329	Cefoperazone
1289	DB01330	Cefotetan
1290	DB01331	Cefoxitin
1291	DB01332	Ceftizoxime
1292	DB01333	Cefradine
1293	DB01336	Metocurine
1294	DB01337	Pancuronium
1295	DB01338	Pipecuronium
1296	DB01339	Vecuronium
1297	DB01340	Cilazapril
1298	DB01341	Dihydroquinidine barbiturate
1299	DB01342	Forasartan
1300	DB01344	Tolevamer
1301	DB01345	Potassium cation
1302	DB01346	Quinidine barbiturate
1303	DB01347	Saprisartan
1304	DB01348	Spirapril
1305	DB01349	Tasosartan
1306	DB01351	Amobarbital
1307	DB01352	Aprobarbital
1308	DB01353	Butobarbital
1309	DB01354	Heptabarbital
1310	DB01355	Hexobarbital
1311	DB01356	Lithium cation
1312	DB01357	Mestranol
1313	DB01359	Penbutolol
1314	DB01362	Iohexol
1315	DB01363	Ephedra sinica root
1316	DB01364	Ephedrine
1317	DB01365	Mephentermine
1318	DB01366	Procaterol
1319	DB01367	Rasagiline
1320	DB01369	Quinupristin
1321	DB01370	Aluminium
1322	DB01373	Calcium
1323	DB01375	Aluminium monostearate
1324	DB01377	Magnesium oxide
1325	DB01378	Magnesium cation
1326	DB01380	Cortisone acetate
1327	DB01381	Ginkgo biloba
1328	DB01382	Glymidine
1329	DB01384	Paramethasone
1330	DB01388	Mibefradil
1331	DB01390	Sodium bicarbonate
1332	DB01392	Yohimbine
1333	DB01393	Bezafibrate
1334	DB01394	Colchicine
1335	DB01395	Drospirenone
1336	DB01396	Digitoxin
1337	DB01397	Magnesium salicylate
1338	DB01399	Salsalate
1339	DB01400	Neostigmine
1340	DB01401	Choline magnesium trisalicylate
1341	DB01403	Methotrimeprazine
1342	DB01404	Ginseng
1343	DB01405	Temafloxacin
1344	DB01406	Danazol
1345	DB01407	Clenbuterol
1346	DB01408	Bambuterol
1347	DB01409	Tiotropium
1348	DB01410	Ciclesonide
1349	DB01411	Pranlukast
1350	DB01412	Theobromine
1351	DB01413	Cefepime
1352	DB01414	Cefacetrile
1353	DB01415	Ceftibuten
1354	DB01416	Cefpodoxime
1355	DB01418	Acenocoumarol
1356	DB01419	Antrafenine
1357	DB01420	Testosterone propionate
1358	DB01421	Paromomycin
1359	DB01422	Nitroxoline
1360	DB01423	Stepronin
1361	DB01424	Aminophenazone
1362	DB01425	Alizapride
1363	DB01426	Ajmaline
1364	DB01427	Amrinone
1365	DB01428	Oxybenzone
1366	DB01429	Aprindine
1367	DB01430	Almitrine
1368	DB01431	Allylestrenol
1369	DB01432	Cholestyramine
1370	DB01433	Methadyl acetate
1371	DB01434	19-norandrostenedione
1372	DB01435	Antipyrine
1373	DB01436	Alfacalcidol
1374	DB01437	Glutethimide
1375	DB01438	Phenazopyridine
1376	DB01439	3-Methylthiofentanyl
1377	DB01440	gamma-Hydroxybutyric acid
1378	DB01441	5-Methoxy-N,N-diisopropyltryptamine
1379	DB01442	MMDA
1380	DB01443	19-Nor-5-androstenedione
1381	DB01444	Dimethylthiambutene
1382	DB01445	Bufotenine
1383	DB01446	Indopan
1384	DB01447	4-Methylaminorex
1385	DB01448	19-Nor-4-androstenedione
1386	DB01450	Dihydroetorphine
1387	DB01451	1-Androstenedione
1388	DB01452	Diamorphine
1389	DB01453	Beta-hydroxyfentanyl
1390	DB01454	Midomafetamine
1391	DB01455	19-Nor-5-androstenediol
1392	DB01456	5-androstenedione
1393	DB01458	2,5-Dimethoxy-4-(n)-propylthiophenethylamine
1394	DB01459	Bezitramide
1395	DB01460	Diethyltryptamine
1396	DB01461	Dimenoxadol
1397	DB01462	Etonitazene
1398	DB01463	Fencamfamin
1399	DB01464	Furethidine
1400	DB01465	2,5-Dimethoxyamphetamine
1401	DB01466	Ethylmorphine
1402	DB01467	2,5-Dimethoxy-4-ethylamphetamine
1403	DB01468	Ethylmethylthiambutene
1404	DB01469	Acetorphine
1405	DB01470	alpha-methylthiofentanyl
1406	DB01471	Bolasterone
1407	DB01472	4-Methoxyamphetamine
1408	DB01473	Betaprodine
1409	DB01474	17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene
1410	DB01475	Dioxaphetyl butyrate
1411	DB01476	Haloxazolam
1412	DB01477	Codeine methylbromide
1413	DB01478	Desmethylprodine
1414	DB01479	BA-2664
1415	DB01480	Cyprenorphine
1416	DB01481	1-Testosterone
1417	DB01482	Fenethylline
1418	DB01483	Barbital
1419	DB01484	4-Bromo-2,5-dimethoxyamphetamine
1420	DB01485	4-Hydroxytestosterone
1421	DB01486	Cathine
1422	DB01487	Embutramide
1423	DB01488	Dimethyltryptamine
1424	DB01489	Camazepam
1425	DB01490	Aminorex
1426	DB01491	Dipipanone
1427	DB01493	Ethylestrenol
1428	DB01494	Chloral betaine
1429	DB01495	Dichloralphenazone
1430	DB01496	Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione
1431	DB01497	Etorphine
1432	DB01498	Alphamethadol
1433	DB01499	Alphameprodine
1434	DB01500	Oxabolone
1435	DB01501	Difenoxin
1436	DB01502	Diampromide
1437	DB01503	1-Androstenediol
1438	DB01505	Etoxeridine
1439	DB01506	1-Phenylcyclohexylamine
1440	DB01509	Tenamfetamine
1441	DB01510	Dehydrochloromethyltestosterone
1442	DB01511	Delorazepam
1443	DB01512	Hydromorphinol
1444	DB01513	17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane
1445	DB01514	Furazabol
1446	DB01515	Benzoylecgonine
1447	DB01516	3,4,5-Trimethoxyamphetamine
1448	DB01518	Benzethidine
1449	DB01520	Tenocyclidine
1450	DB01521	Clostebol
1451	DB01522	Betacetylmethadol
1452	DB01523	Clonitazene
1453	DB01524	Androstenediol
1454	DB01525	Ecgonine
1455	DB01526	4-Androstenediol
1456	DB01527	Clortermine
1457	DB01528	4-Methyl-2,5-dimethoxyamphetamine
1458	DB01529	Dextromoramide
1459	DB01530	5alpha-androstane-3alpha,17beta-diol
1460	DB01531	Desomorphine
1461	DB01532	α-Methylacetylfentanyl
1462	DB01533	Diethylthiambutene
1463	DB01534	Chlorhexadol
1464	DB01535	Carfentanil
1465	DB01536	Androstenedione
1466	DB01537	4-Bromo-2,5-dimethoxyphenethylamine
1467	DB01538	Acetyldihydrocodeine
1468	DB01539	1-Piperidinocyclohexanecarbonitrile
1469	DB01540	17alpha-methyl-4-hydroxynandrolone
1470	DB01541	Boldenone
1471	DB01542	Allylprodine
1472	DB01543	18-methyl-19-nortestosterone
1473	DB01544	Flunitrazepam
1474	DB01545	Ethyl loflazepate
1475	DB01546	Etryptamine
1476	DB01547	Drotebanol
1477	DB01548	Diprenorphine
1478	DB01549	Rolicyclidine
1479	DB01550	Fenproporex
1480	DB01551	Dihydrocodeine
1481	DB01552	Betameprodine
1482	DB01553	Cloxazolam
1483	DB01554	Bolandiol
1484	DB01555	Alphacetylmethadol
1485	DB01556	Chlorphentermine
1486	DB01557	α-Methylfentanyl
1487	DB01558	Bromazepam
1488	DB01559	Clotiazepam
1489	DB01560	Cathinone
1490	DB01561	Androstanedione
1491	DB01562	1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine
1492	DB01563	Chloral hydrate
1493	DB01564	Calusterone
1494	DB01565	Dihydromorphine
1495	DB01566	Methylenedioxyethamphetamine
1496	DB01567	Fludiazepam
1497	DB01568	Codeine-N-oxide
1498	DB01569	Formebolone
1499	DB01570	Ohmefentanyl
1500	DB01571	3-Methylfentanyl
1501	DB01572	Methyl-1-testosterone
1502	DB01573	Benzylmorphine
1503	DB01574	Attapulgite
1504	DB01575	Kaolin
1505	DB01576	Dextroamphetamine
1506	DB01577	Metamfetamine
1507	DB01578	Metrizamide
1508	DB01579	Phendimetrazine
1509	DB01580	Oxprenolol
1510	DB01581	Sulfamerazine
1511	DB01582	Sulfamethazine
1512	DB01583	Liotrix
1513	DB01584	Thyroglobulin
1514	DB01586	Ursodeoxycholic acid
1515	DB01587	Ketazolam
1516	DB01588	Prazepam
1517	DB01589	Quazepam
1518	DB01590	Everolimus
1519	DB01591	Solifenacin
1520	DB01592	Iron
1521	DB01593	Zinc
1522	DB01594	Cinolazepam
1523	DB01595	Nitrazepam
1524	DB01597	Cilastatin
1525	DB01598	Imipenem
1526	DB01599	Probucol
1527	DB01600	Tiaprofenic acid
1528	DB01601	Lopinavir
1529	DB01602	Bacampicillin
1530	DB01603	Meticillin
1531	DB01604	Pivampicillin
1532	DB01605	Pivmecillinam
1533	DB01606	Tazobactam
1534	DB01607	Ticarcillin
1535	DB01608	Periciazine
1536	DB01609	Deferasirox
1537	DB01610	Valganciclovir
1538	DB01611	Hydroxychloroquine
1539	DB01612	Amyl Nitrite
1540	DB01613	Erythrityl tetranitrate
1541	DB01614	Acepromazine
1542	DB01615	Aceprometazine
1543	DB01616	Alverine
1544	DB01618	Molindone
1545	DB01619	Phenindamine
1546	DB01620	Pheniramine
1547	DB01621	Pipotiazine
1548	DB01622	Thioproperazine
1549	DB01623	Thiothixene
1550	DB01624	Zuclopenthixol
1551	DB01625	Isopropamide
1552	DB01626	Pargyline
1553	DB01627	Lincomycin
1554	DB01628	Etoricoxib
1555	DB01629	5-fluorouridine
1556	DB01630	SC-74020
1557	DB01631	Methyl nonanoate
1558	DB01632	5-O-phosphono-alpha-D-ribofuranosyl diphosphate
1559	DB01633	Deoxy-2-fluoro-beta-D-cellotrioside
1560	DB01634	2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine
1561	DB01635	2,2-Dimethylthiazolidine-4-Carboxylic Acid;(Dmt)Thiazolidine
1562	DB01637	3,7,11,15-tetramethyl-hexadecan-1-ol
1563	DB01638	Sorbitol
1564	DB01639	N-Methyl-Pyridoxal-5'-Phosphate
1565	DB01640	6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one
1566	DB01641	{(4Z)-2-[(1R,2R)-1-Amino-2-hydroxypropyl]-4-[(4-amino-1H-indol-3-yl)methylene]-5-oxo-4,5-dihydro-1H-imidazol-1-yl}acetic acid
1567	DB01642	methyl beta-D-glucopyranoside
1568	DB01643	Thymidine monophosphate
1569	DB01644	3,6-dihydroxy-xanthene-9-propionic acid
1570	DB01645	Genistein
1571	DB01646	N-Acetylmethionine
1572	DB01647	Daxalipram
1573	DB01648	Methyl 4-thio-beta-D-glucopyranoside
1574	DB01649	7-methyl-GpppA
1575	DB01650	trans-2-hydroxycinnamic acid
1576	DB01651	Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside
1577	DB01652	4-hydroxybenzoyl-CoA
1578	DB01655	L-gulonic acid 6-phosphate
1579	DB01656	Roflumilast
1580	DB01657	2-amino-3-[4-hydroxy-6-oxo-3-(2-phenyl-cyclopropylimino)-cyclohexa-1,4-dienyl]-propionic acid
1581	DB01658	1'-Deazo-Thiamin Diphosphate
1582	DB01659	3-(1,10-Phenanthrol-2-Yl)-L-Alanine
1583	DB01661	1-(5-phospho-D-ribosyl)-ATP
1584	DB01662	Trans-O-Hydroxy-Alpha-Methyl Cinnamate
1585	DB01663	lambda-bis(2,2'-bipyridine)-(5-methyl-2-2'-bipyridine)-C9-adamantane ruthenium (II)
1586	DB01664	(S)-DES-ME-AMPA
1587	DB01665	2H-Benzimidazol-2-amine
1588	DB01666	D-Myo-Inositol-Hexasulphate
1589	DB01667	8-azaguanine
1590	DB01668	Nanaomycin D
1591	DB01669	Virginiamycin M1
1592	DB01670	Propyl acetate
1593	DB01671	p-Hydroxymercuribenzoic acid
1594	DB01672	2,3-Dihydroxy-Benzoic Acid
1595	DB01673	Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine
1596	DB01674	[2-(1-Amino-2-Hydroxy-Propyl)-4-(4-Fluoro-1h-Indol-3-Ylmethyl)-5-Hydroxy-Imidazol-1-Yl]-Acetic Acid
1597	DB01675	Methacrylyl-Coenzyme A
1598	DB01676	Trinitrotoluene
1599	DB01677	Fumaric acid
1600	DB01678	RU84687
1601	DB01679	Propyl Trihydrogen Diphosphate
1602	DB01681	Benzene Hexacarboxylic Acid
1603	DB01682	6'-Methyl-Thiamin Diphosphate
1604	DB01683	Chymostatin
1605	DB01684	1-Hydroxy-1-Thio-Glycerol
1606	DB01685	Topiroxostat
1607	DB01686	N,N-dimethylarginine
1608	DB01687	beta-Mannobiose
1609	DB01688	P-Cresol
1610	DB01689	Inhibitor Idd 384
1611	DB01690	Bis(Adenosine)-5'-Triphosphate
1612	DB01691	Indole Naphthyridinone
1613	DB01692	Dithioerythritol
1614	DB01694	D-tartaric acid
1615	DB01695	N-Hydroxy-4-phosphonobutanamide
1616	DB01697	beta-cellotriose
1617	DB01698	Rutin
1618	DB01699	(4e)-4-Aminohex-4-Enoic Acid
1619	DB01700	AICA ribonucleotide
1620	DB01701	1,2-Dichloro-Propane
1621	DB01702	2-(3,4-Dihydroxyphenyl)Acetic Acid
1622	DB01703	N-(2-ferrocenylethyl)maleimide
1623	DB01704	2,4-Dihydroxy-Trans Cinnamic Acid
1624	DB01705	Bis(5-Amidino-Benzimidazolyl)Methane
1625	DB01706	2-Bromo-6-chloro-purine
1626	DB01707	L-Alfa-Lysophosphatidylcholine, Lauroyl
1627	DB01708	Prasterone
1628	DB01709	2-phospho-D-glyceric acid
1629	DB01710	Porphyrin Fe(III)
1630	DB01711	2,3,4,5,6-Pentafluorobenzyl Alcohol
1631	DB01712	(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester
1632	DB01713	UDP-alpha-D-xylose
1633	DB01714	Epsilon-N-methyllysine
1634	DB01715	7,8-Diamino-Nonanoic Acid
1635	DB01716	2-propenyl-N-acetyl-neuramic acid
1636	DB01717	Bis(Adenosine)-5'-Pentaphosphate
1637	DB01718	Cetrimonium
1638	DB01719	Thio-Maltopentaose
1639	DB01720	(2Z)-2-(Benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid
1640	DB01721	N-[2-hydroxy-1-indanyl]-5-[(2-tertiarybutylaminocarbonyl)-4(benzo[1,3]dioxol-5-ylmethyl)-piperazino]-4-hydroxy-2-(1-phenylethyl)-pentanamide
1641	DB01723	{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid
1642	DB01724	L-Threoninol
1643	DB01725	2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide
1644	DB01726	2-Aminophenol
1645	DB01727	Isocitric Acid
1646	DB01728	1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine
1647	DB01729	1D-myo-inositol 1,3,4-trisphosphate
1648	DB01731	(S)-wiskostatin
1649	DB01732	(4R,5S,6S,7R)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one
1650	DB01733	L-Phospholactate
1651	DB01734	3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid
1652	DB01735	3-Chloroalaninate
1653	DB01736	[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium
1654	DB01737	Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester
1655	DB01738	Phosphorylcolamine
1656	DB01739	L-alloisoleucine
1657	DB01740	4-butyl-5-propyl-1,3-selenazol-2-amine
1658	DB01741	CRA_17693
1659	DB01742	(3r)-1-Acetyl-3-Methylpiperidine
1660	DB01744	Camphor
1661	DB01745	N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester
1662	DB01746	D-Leucine
1663	DB01747	Coprogen
1664	DB01748	N-Benzyl-4-Sulfamoyl-Benzamide
1665	DB01749	1,2-Dimethoxyethane
1666	DB01750	1-naphthaleneacetic acid
1667	DB01751	Tetraiodothyroacetic acid
1668	DB01752	S-adenosyl-L-homocysteine
1669	DB01753	4-oxo-nicotinamide-adenine dinucleotide phosphate
1670	DB01754	3,4-Dihydroxy-1-Methylquinolin-2(1h)-One
1671	DB01755	N-[Isoleucinyl]-N'-[adenosyl]-diaminosufone
1672	DB01756	4-phospho-L-threonic acid
